1,Where is McCarren Airport ?
2,What are the top boy names in the U.S. ?
0,How many tiles did the Space Shuttle Columbia lose on its second flight ?
0,How many teaspoons make up a tablespoon ?
2,Who was the lyricist and who was the composer between Gilbert and Sullivan ?
2,Who was the lawyer for Randy Craft ?
3,What is the origin of the word Marijuana ?
2,Who was the 3rd president of the United States ?
4,What organ contains the islands of Langerhans ?
2,Name Dick Tracy 's two children .
4,What is a fear of points ?
0,What fraction of a beaver 's life is spent swimming ?
3,How can SQL queries be improved ?
4,What is the most radioactive food ?
2,What was the previous name for the Commonwealth ?
0,How much will gas be taxed in California by the year 2000 ?
2,Who gave King Arthur the round table ?
1,What state in the United States covers the largest area ?
3,How do you make a computer chip ?
2,Who became president of the U.S. in 1789 ?
2,Who wrote `` The Scarlet Letter '' ?
2,Who did Sara Jane Moore try to assassinate ?
3,What is Linux ?
0,How many dots make up the symbol for `` because '' ?
2,What title did Shevardnadze have during the Soviet era ?
4,What did the pyramid-builders of Egypt mainly eat ?
4,What 's the international radio code word for the letter F ?
4,What are the 28 tenses in the English language ?
2,Which king signed the Magna Carta ?
4,What software offers inventors use of CAD-like design ?
3,What is agent orange ?
2,Name the child left on a doorstep at the beginning of Gasoline Alley .
0,How many zip codes are there in the U.S. ?
4,"In Beetle Bailey , can you name Sarge 's dog ?"
3,Why shouldn 't you remove a bee stinger with tweezers ?
2,Which college did Dikembe Mutombo play basketball for ?
3,Why did Europeans first come to Australia and Oceania ?
3,What did the Confederate Constitution say about slavery ?
0,How long does it take the Milky Way Galaxy to make one revolution ?
0,How many people own pets ?
1,What web sites are linked to the Report on Genesis Eldercare ?
4,What is a fear of lice ?
0,How long does it take different materials to decompose ?
0,How many colors are there in a rainbow ?
2,What was Darth Vader 's son named ?
3,What problems contributed to the high failure rate of Plains farmers in the 1800s ?
2,What British female pop singing star of the 1960s and early 1970s was a child actress in the 1940s and '50s ?
1,Where is McCarren Airport located ?
3,How effective are condoms in protecting against AIDS ?
1,"What part of Britain comprises the Highlands , Central Lowlands , and Southern Uplands ?"
0,How many Marx Brothers were there ?
0,How tall is the Matterhorn ?
1,What country is proud to claim Volcano National Park ?
0,When was Babe Ruth born ?
2,Who portrayed Field Marshal Erwin Rommel in The Desert Fox ?
4,What TV quiz show left the air in 1975 to the tune of Vera Lynn 's We 'll Meet Again ?
1,What direction do most baseball pitchers pitch toward ?
0,How many Beanie Baby sites are there ?
3,How can I call a friend in another country when I do not know the telephone number ?
4,What is 55 times sweeter than cane sugar ?
1,Where are diamonds mined ?
3,How do they get Teflon to stick to the pan ?
0,How much money did the Marcos steal from their country ?
2,Who makes the `` cross-your-heart bra '' ?
2,Who is Archie Bunker 's son-in-law ?
2,What company produces Spumante ?
3,What is the origin of music ?
5,What does `` B.Y.O.B. '' mean ?
2,What major airline has the best safety record in the world ?
2,What President became Chief Justice after his presidency ?
0,How many innings constitute an official baseball game ?
1,What city has a newspaper called The Plain Dealer ?
1,What U.S. state boasts Leif Ericson Park ?
0,How many flavors does Baskin & Robbins offer ?
2,Who was chief engineer of the Starship Enterprise ?
3,How does crosstalk relate to InSb thickness in infrared detectors ?
2,What mayor made so many TV appearances he was asked to join AFTRA in 1984 ?
4,Which type of submarine was bought recently by South Korea ?
0,How much in miles is a ten K run ?
0,When was Beethoven born ?
2,Who is the most sexy celebrity ?
2,What detective lives on Punchbowl Hill and has 11 children ?
1,Where did the ukulele originate ?
2,Rotary engines used to be made by whom ?
3,What does seccession mean ?
2,Who portrayed the title character in the film The Day of the Jackal ?
1,What is the name of the gulf between Sweden and Finland ?
2,Who was the first X-Man to die in battle ?
3,What will the weather be today ?
2,Who is the President of Ghana ?
4,Which sex is denied voting rights in Kuwait ?
1,What two countries is Andorra nestled between ?
0,How long ago was the Roe vs. Wade decision by the Supreme Court ?
2,What terrorist group was headed by Donald DeFreeze ?
1,What are the four largest mountain ranges in the continental United States ?
0,What is the size of the student body at the University of Massachusetts in Amherst ?
3,How can I determine the radius of an ellipse ?
2,Who starred in the movie The War of the Worlds ?
0,How many different kinds of ice cream are there ?
2,"What actor , who had greatest fame on TV , became the father of triplets ?"
1,What is the Homelite Inc. home page ?
3,What is the Golden Rule ?
4,What is a movie that Kevin Costner made about Sioux Indians ?
4,What were millions of kids wearing on their heads in 1955 ?
3,How does color affect a person psychologically ?
0,What is Columbia Tristar 's phone number ?
4,What type of animal is the easiest kept pet there is ?
3,What is sound ?
4,"What was the name of the horse that fell on Queen Elizabeth , Prince Albert 's wife ?"
3,What are the current immigration laws in US ?
4,What were the five opening words on Ben Casey ?
3,Why does it say on children 's cough syrup not to drive while using this medication ?
4,What hair color can I use to just cover a little gray ?
1,Where was Tesla born ?
2,What does Larry King do for a living ?
2,Who shot Lee Harvey Oswald ?
0,When did Jaco Pastorius die ?
4,What blood sport features a movement called a veronica ?
4,What was spawned the term `` MiG Alley '' ?
1,What 's the most common street name in America ?
3,What is the difference between khaki and chino ?
3,What is the origin of infinity ?
4,What alloy do copper and tin form ?
4,What plants are found in an estuary ?
3,What are the side effects of mevacor ?
1,What are the top 5 tallest buildings in the world ?
3,Colin Powell is best known for what achievement ?
4,What was the name of the computer in ` 2001 : A Space Odyssey ' ?
2,Who portrayed Renaud in Casablanca ?
1,What country has problems with hooligans ?
1,What planet did Percival Lovell discover ?
0,How often are brain cells replaced ?
0,How much did Mercury spend on advertising in 1993 ?
4,What kind of rocket launched the Surveyor spacecraft ?
1,What country contains the westernmost point in South America ?
4,What did Abolitionists try to end ?
0,What 's the American dollar equivalent for 8 pounds in the U.K. ?
3,Why should cigarette smoking be banned ?
0,What year did Charles Dicken die ?
4,What D.H. Lawrence novel was originally titled Tenderness ?
2,What rock group raised a ruckus at the White House by singing American Woman ?
4,What is a fear of night or darkness ?
3,What is the origin of the rock band Led Zeppelin 's name ?
3,How was Lawrence
3,How do I know if I am pregnant ?
0,When did the last Americans leave Vietnam ?
2,What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown ?
2,"What group was formed in 1969 after police met resistance from patrons at the Stonewall , a Greenwich Village gay bar ?"
2,Who was Confucius ?
4,What snack food has ridges ?
4,What 's the most popular four-player game of all time ?
3,What 's the meaning of the name Tatiana ?
0,How many people died when the Estonia sank in 1994 ?
1,What Southern California town is named after a character made famous by Edgar Rice Burroughs ?
0,How many colors are there in a rainbow ?
1,What is the habitat of the chickadee ?
4,What drug is often used to treat AIDS patients ?
4,Which of the five senses develops first ?
3,Where did the name root beer come from ?
1,What city 's the kickoff point for climbs of Mount Everest ?
0,What is the average salary of a paleontologist ?
1,Where is the largest post office building in the world ?
2,Who is currently the most popular singer in the world ?
4,Who was the first animal into space ?
4,What is the correct way to mount a roll of toilet paper ?
4,What Jules Verne novel features scientists held captive in the submarine Nautilus ?
3,Why is Rush 's 2112 called 2112 ?
3,What 's the state motto of California ?
3,What function does homeostasis have on the existence of an organism ?
2,"What company started out making pies , and wound up manufacturing plastic throwing toys ?"
5,What does the acronym CPR mean ?
4,The Jewish alphabet is called what ?
3,What are the Baltic States ?
0,How many endangered species are there in the world ?
1,Which large U.S. city had the highest murder rate for 1988 ?
2,"Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket , A-Tasket '' ?"
2,Who invented basketball ?
3,How has TV affected our society ?
0,When was the last major eruption of Mount St. Helens ?
2,What was the name of Humphrey Bogart 's club in Casablanca ?
2,What U.S. Government agency registers trademarks ?
3,What is osmosis ?
4,What format was the major competition of VHS ?
2,What hockey player did Ronald Reagan joke he would swap Texas for ?
4,What is the world 's deadliest infectious disease ?
4,Which infectious disease is the world 's deadliest ?
2,"What President was buried at his ancestral home overlooking the Hudson River at Hyde Park , New York ?"
0,How much did the first Barbie doll sell for in 1959 ?
1,What country was General Douglas McArthur in when he was recalled by President Truman ?
2,What are the five most popular Usenet groups ?
3,What are the seven deadly sins ?
0,"What is the latitude and longitude of El Paso , Texas ?"
3,What does the name Melissa mean ?
3,What is the nature of snow and how is the formation of snow different from that of ice ?
0,How many head injuries are there in recreational ice skating each year ?
0,A normal human pregnancy lasts how many months ?
4,What kind of sports team is the Buffalo Sabres ?
4,What impenetrable system of French fortifications was built along the German frontier before World War II ?
4,What are new computer games for Windows 95 or 98 ?
2,Who domesticated the wild turkey ?
3,How can I get someone 's phone number if I only have their screen name ?
4,What European race sees the winner of its mountain stage awarded a jersey with large red polka dots ?
1,What country does Ileana Cotrubas come from ?
3,What 's the motto of the Boy Scouts ?
1,What two European countries are joined by the Gran San Bernardo Pass ?
4,What movie did Steven Spielberg direct in 1975 ?
4,What kind of creatures are the Canary Islands named for ?
2,What was the name of the US helicopter pilot shot down over North Korea ?
3,What 's a male `` cuckquean '' ?
3,"What are the factors leading to the high teen pregnancy rate in Spartanburg , South Carolina ?"
2,"Name the designer of the shoe that spawned millions of plastic imitations , known as ` jellies ' ."
5,What does RCA stand for ?
3,Why are ice cream sundaes called sundaes ?
4,What 's the singular of dice ?
2,Who is Olive Oyl 's brother ?
4,"What 12-hour cold medicine uses the formula `` 6 , 6 , 12 '' in its ads ?"
4,What was the first video ever made ?
4,What 's the favorite food of dragonflies ?
2,What king boycotted Prince Charles 's wedding ?
2,What does Nicholas Cage do for a living ?
2,What was the nickname of model Leslie Hornby ?
1,Where is the Taj Mahal ?
3,What 's distinctive about a palmiped 's feet ?
1,In 139 the papal court was forced to move from Rome to where ?
0,What is the first day of the week ?
3,What is goulash ?
1,What capital is built around Monument Circle which contains soldiers and sailors monument ?
4,Name the men 's cologne that is associated with the sea .
3,How does a parachute work ?
4,What is the first book of the Old Testament ?
0,How many of them are in sub-Saharan Africa ?
3,"What is the history of Spartacus , the Roman slave and gladiator ?"
1,What famed wall supports the Badaling turret ?
2,"Who portrayed Fatman in the television show , `` Jake and the Fatman '' ?"
3,What is object-oriented design ?
3,What does Melissa mean ?
3,What is form drag ?
4,Who were John F. Kennedy 's dogs ?
1,Where are good science sites on the Internet ?
2,What woman was Time 's Man of the Year for 1952 ?
3,What currents affect the area of the Shetland Islands and Orkney Islands in the North Sea ?
2,Who wrote The Ugly Duckling ?
2,Who designed London Bridge ?
0,"How many miles are there between Tel Aviv , Israel and Memphis , Tennessee ?"
0,How many flavors of ice cream does Howard Johnson 's have ?
4,What weapon did the crossed slits in English castles accommodate ?
3,How can I stop or slow down aging ?
1,Where are the busiest Amtrak rail stations in the U.S. ?
0,How many freckles does Howdy Doody have on his face ?
3,"How does Cos Cob , CT get its name ?"
2,Who was considered to be the father of psychology ?
3,How did Super President gain his powers on the animated series ?
0,How tall was the animated King Kong ?
3,What are values ?
0,What is the population of Japan ?
4,Name an American made motorcycle .
1,Where was the largest concentration camp in World War II ?
0,How much did Alaska cost when bought from Russia ?
0,How many events make up the decathlon ?
3,What causes blue balls ?
1,What were the first bodies visited by spacecraft ?
2,Who succeeded Nikita Khrushchev as first secretary of the Communist Party ?
2,Who was chosen to be the first black chairman of the military Joint Chiefs of Staff ?
2,Name of the lady the Great Gatsby pines for ?
4,What does a chef coddle eggs in ?
0,How many bails are there in a cricket wicket ?
1,What city was Martin Luther King Jr. assassinated in ?
2,"What celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?"
1,Where 's the Bernini-Bristol Hotel ?
2,Who said `` What contemptible scoundrel stole the cork from my lunch ? ''
1,What is the capital of Kosovo ?
2,What kind of company is 7-Eleven ?
0,How many letters appear with the numbers 2 to 9 on a telephone dial ?
1,What were the first three cities to have a population of more than a million ?
3,How did the months of the year get there name ?
4,What scale measures earthquakes ?
3,What is a glory hole ?
4,What kind of education would you need to become an athletic trainer for the NFL ?
2,What are the major companies that are part of Dow Jones ?
2,What college did Joe Namath play football for ?
0,What was the minimum wage in 1991 ?
1,What country is the biggest producer of tungsten ?
3,How does it make its colors ?
3,What would happen to Canada if Quebec separated ?
0,When is the Jimmy Buffett concert coming to the E center in Camden NJ ?
3,What is ` Last Chance for Animals ' ?
1,What European country abandoned postage stamps in 1923 because printing them cost more than their face value ?
3,What is the weather like on the moon ?
2,Who was the 1st U.S. President ?
4,"What is the main language of Sao Paulo , Brazil ?"
0,How much did Varian Associates try to sell its vacuum products division to the BOC group for ?
5,What is the abbreviation of the International Olympic Committee ?
0,How many people hike ?
3,What are boxcars ?
3,How do I keep cats out of my flower garden for good ?
2,Who played Maria in the film West Side Story ?
4,What is a common anti-AIDS drug ?
2,Who bestowed great power upon Captain Britain ?
3,How can you tell when figs are ripe ?
3,How do I love thee ?
4,Which type of soda has the greatest amount of caffeine ?
1,What nationality is a Sicilian ?
2,What is the most common boy 's or girl 's name ?
2,"Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?"
4,What color was the hundred billionth crayon made by Crayola ?
4,What soft drink tells us to `` Go Hawaiian '' ?
3,How does a hydroelectric dam work ?
1,What is the oldest building in the United States ?
4,What is the West Virginia state animal ?
0,How many people died on South Carolina highways in 1998 ?
3,What are binomial coefficients ?
3,What was The Living Room War ?
4,What are some translations of the phrase `` Thank-you '' ?
0,What is President Nixon 's birthdate ?
4,What is `` the great American family cereal '' ?
3,"What was Suzy Parker doing to earn $1 , 000 in the early 1950 's ?"
0,How many people died in the Vietnam war ?
0,What year did Montana become a state ?
0,When was the USSR dissolved ?
3,Why are there letters on the telephone ? Why are there no Q or Z ?
1,What Japanese city was once called Edo ?
2,Who did the Seven Mules block for ?
2,What is the world 's largest distilling company ?
2,"What 's the name of the actress who starred in the movie , `` Silence of the Lambs '' ?"
1,Where is one 's corpus callosum found ?
2,Who did Napolean defeat at Jena and Auerstadt ?
4,What household products are there for adult acne ?
2,What British prime minister and U.S. president were seventh cousins once-removed ?
4,What is the most expensive car in the world ?
3,What is an Angelus ?
0,How many objects orbit the Earth ?
4,What was the tragedy that struck the city of Dogtown in 1899 ?
1,What 's the oldest capital city in the Americas ?
4,What Leon Uris novel dealt with the Russian capture of Berlin ?
1,"What is the location of Edinburgh , Scotland ?"
0,How many muscles does the average adult use when going for a walk ?
0,How long do you have to live in a community to vote ?
2,What was the name of the Titanic 's captain ?
2,Name of heroine in `` Scruples '' ?
0,How big is the Chappellet vineyard ?
1,Jackson Pollock was a native of what country ?
3,What makes sperm ?
3,How do I know how much money to save for retirement ?
3,What does the dot on the letter i mean ?
2,Who wrote The Godfather ?
3,What is the origin of the term soda jerk ?
0,What is the frequency of VHF ?
4,What sport does Chris Jogis play ?
1,What island was the target of the U.S. 's Operation Urgent Fury ?
4,What is a fear of robbers ?
4,What Nevil Shute novel is about the doomed survivors of a nuclear war ?
3,What is the cause of endangered species ?
2,Which of the following TV newsmen was a Rhodes scholar ?
4,What did Warlock wear on his forehead in Marvel comics ?
4,What is the softest part of the body ?
2,What six-foot temperance advocate wielded her hatchet on saloons ?
0,How many islands does Fiji have ?
4,What line divided the North and South in the U.S. Civil War ?
3,What is the definition of cecum ?
2,Who invented volleyball ?
1,What 's the most powerful country in the world ?
3,How do I do this ?
2,Name a ballet company Mikhail Baryshnikov has danced for ?
2,Who led the Normans to victory in the Battle of Hastings ?
3,What is the origin of the word `` Teddy bear '' ?
0,What percentage of the world 's plant and animal species can be found in the Amazon forests ?
2,"What 's the name of the star of the cooking show , `` Galloping Gourmet '' ?"
2,Who invented the horoscope ?
4,What nutrients are for healthy bones and teeth ?
3,What are Fortune 500 companies ?
3,What is the difference between ninjitsu and kung fu ?
2,What king was forced to agree to the Magna Carta ?
0,How many electoral college votes does Colorado have ?
2,What were Babe Ruth 's Christian names ?
0,How many bottles of wine were prisoners in the Bastille allowed per day ?
1,Where do lobsters like to live ?
2,"Who was the first elected mayor of Washington , D.C. ?"
4,What are the wolverine habits ?
3,How do you fix squeaky floors ?
0,When was the Big Thompson flood ?
3,What good are mosquitoes ?
3,How do you get bubblegum out of carpet ?
4,"What 's played at Wembley Stadium , London , every May ?"
2,"Who wrote the sci-fi trilogy Foundation , Foundation and Empire , and Second Foundation ?"
0,How many hours of work does it take a typist to complete a 100-page screenplay ?
2,What is Alice Cooper 's real name ?
3,What is the Peloponnesian League ?
1,What two cities usually mark the extremes of English Channel swims ?
0,How many times does the tide ebb and flow each day ?
2,Who invented television ?
3,What are tannins ?
3,How does General Mills manufacture Cheerios ?
4,What was Jimmy Durante 's theme song ?
2,Name the person who burst through the screen in the Lite beer commercials .
4,What delicacy is known indelicately as pickled roe ?
4,What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?
2,What U.S. vice-president killed Alexander Hamilton in a duel ?
0,What 's the Fahrenheit equivalent of zero degrees centigrade ?
0,How many muscles does an oyster have ?
4,"What card game derived its name from biritch , or Russian Whist ?"
2,Who wrote `` Much Ado About Nothing '' ?
4,What is the collective noun for geese ?
3,What personality traits are Capricorns said to have ?
1,Where can I get information concerning child custody files for the State of Utah ?
4,What was John F. Kennedy 's 1960 campaign song ?
2,What Louisiana Senator won a seat that had been held by his father and mother ?
4,What hymn did John Steinbeck get his title The Grapes of Wrath from ?
4,What invention does the principle of conservation of energy make impossible ?
4,What 's the highest-ranking suit in bridge ?
2,Who won Oscars for her roles in Gone with the Wind and A Streetcar Named Desire ?
2,What writer is famous for physically putting himself into the center of his subject matter ?
2,Who 's the lead singer of the Led Zeppelin band ?
2,"In Dana 's `` Two Years Before the Mast , '' what seafarers lived in an abandoned oven on the beach at San Diego ?"
2,Who plays the cop in the movie `` Kindergarten Cop '' ?
0,How many characters makes up a word for typing test purposes ?
4,What non-mechanical sport achieves the highest speeds ?
0,What was the 1940 annual salary for a boilermaker ?
2,"Who created Billy Pilgrim , a survivor of the Dresden firestorm ?"
4,"What indoor sport saw the Phoenix Inferno become the Phoenix Pride on July 14 , 1983 , when the temperature hit 111 degrees ?"
1,What country saw the origin of the Asian Flu ?
2,Who is the richest woman in the world ?
1,Where can I take a test that will tell me what I should be when I grow up ?
3,What caused the death of Bob Marley ?
2,"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?"
4,What daily newspaper will `` help you see clearer across the USA '' ?
1,What lake in Scotland is said to hold one or more monsters ?
2,Who were the 1974 Oscar winners ?
2,What kind of business is 7-Eleven ?
3,What is Sinn Fein ?
4,"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?"
4,What do river otters eat ?
2,"Who wrote the book , `` Huckleberry Finn '' ?"
2,Who would you use the Heimlich maneuver on ?
1,What famed library can you reach by dialing 22-287-5 ?
4,What five-time winner of the Kentucky Derby lost his first 25 races ?
4,What did Vasco da Gama discover ?
3,What is Megan 's law ?
1,Where can I get a complete listing of showtimes in my area ?
1,Where 's Montenegro ?
3,What is usenet for the Internet ?
3,What are field effect transistors ?
4,What was the killer whale who died at Sea World of a fungal infection named ?
3,What is witch hazel ?
4,What is state tree of Nebraska ?
1,Where is Glasgow ?
3,Why is Chicago named Chicago ?
4,What three colors of ink are used to print a U.S. dollar bill ?
3,What exactly is the purpose of the anteater ?
4,What is the correct way to use `` may '' vs. `` might '' ?
1,What North American city boasts the biggest Polish population ?
2,"What radio , TV and movie character did Jackie Gleason and William Bendix play ?"
1,"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?"
4,What does a pedometer measure ?
0,What is Maurizio Pellegrin 's age ?
0,How many thousands of students attend the University of Massachusetts ?
2,Name the U.S. Senate majority leader and the Speaker of the House .
2,What name did football 's New York Titans adopt in 1963 ?
2,What female suspect in the game of Clue is single ?
2,Who owns CNN ?
0,About how many Americans are still unaccounted for from the Vietnam war ?
0,What is the chemical reactivity of neon ?
3,What is an auto-commentary ?
1,What is the oldest website on the Internet ?
3,What is deconstructionism ?
3,What did Lenny Bruce say that got him arrested ?
4,What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?
4,What is a fear of speaking ?
4,What was Hitler 's favorite movie ?
3,Why do airliners crash vs. gliding down ?
3,What are those little blue reflectors in the middle of the road for ?
2,"What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?"
3,How is saline used in medicine ?
4,"What is the name of the ` female ' counterpart to El Nino , which results in cooling temperatures and very dry weather ?"
4,"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?"
1,What country are you visiting if you land at President Duvalier Airport ?
2,What attorney-general ordered the closing of Alcatraz ?
1,What is the capital of Congo ?
3,What is the text of the Fifth Amendment ?
1,What is a country that starts with the letter x ?
1,What countries earn the most from tourism ?
3,What is the Internet2 ?
1,Which city in China has the largest number of foreign financial companies ?
0,When are the Oscars Academy Awards in 1999 ?
2,Who was the prophet of the Jewish people ?
2,What is the most common name ?
2,Who was the oldest U.S. president ?
4,"What common plant has a button , cap , cup , gills , and ring ?"
0,When was Dubai 's first concrete house built ?
3,What is the Milky Way ?
3,What is Remembrance Day all about ?
4,What food did Marco Polo introduce into Italy from the court of Kubla Khan ?
2,What diamond producer controls about 80% of the world 's diamonds ?
2,Who is the prophet of the religion of Islam ?
2,Who portrayed Maggio in the film From Here to Eternity ?
1,Where are zebras most likely found ?
0,What are the odds of giving birth to twins ?
1,"What is the best place to live in the world , considering climate , civilization ?"
3,What is meant by `` capital market '' ?
3,"In My Antonia , how is Mr. Shimerda out of place on the farm ?"
4,What ship did Lloyd M. Bucher command ?
4,Name a medicine commonly used to combat AIDS ?
3,What is the difference between hair and fur ?
3,What is the difference between love and infatuation ?
2,Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck .
4,What foods contain vitamin B12 ?
0,What is the amount of money owed for illegally having a dog on a beach ?
4,What are the first and last letters of the Greek alphabet ?
1,What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?
0,How big is the largest diamond ?
4,What are some ways to help someone with Chicken Pox ?
3,How do I find out the exact time of a sunset for a particular day ?
0,When did the original Howdy Doody show go off the air ?
0,How many languages are there in the world ?
2,Who was Picasso ?
2,Who were the only two bald U.S. Presidents ?
2,Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?
1,What river flows past the Temple of Karnak ?
2,What comedian was The Perfect Fool ?
3,What are the benefits of a rowing machine ?
1,Where do you find information about the Queensland National Competition Policy
3,What 's a `` coup de poing '' to a French boxer ?
3,What 's the difference between carelessness and carefreeness ?
4,What is the Islamic counterpart to the Red Cross ?
3,Why does tuberculosis afflict people ?
2,Who loved Flash Gordon besides Dale ?
3,What is tyvek ?
4,What do humans catch zoonose diseases from ?
3,How did Asia get its name ?
4,What was the name of the U.S. Navy gunboat in the film The Sand Pebbles ?
1,Where can I get information on the original 13 US colonies ?
4,For what disease is the drug Sinemet used as a treatment ?
4,What are three ways in which wind is created on the earth ?
4,What gender is not allowed to vote in Kuwait ?
0,How many inches over six feet is Tom Selleck ?
4,What is the name of the disease that actress Hunter Tylo 's baby girl has ?
2,Who 's the only president buried in Washington
0,How much could you rent a Volkswagen bug for in 1966 ?
2,Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?
0,"What is the mean income of the top 10% , top 5% , and top 1% ?"
1,What North American city sprouts the most parking meters ?
1,What is the largest and most expensive freeway construction project in the U.S. right now ?
3,What can I do to get into an Ivy League school ?
4,What film did Louise Fletcher win the best actress Oscar for ?
1,Where did Gulliver find a race of tiny people ?
4,"What 1950 film won seven Oscars , including best picture ?"
0,How much stronger is the new vitreous carbon material invented by the Tokyo Institute of Technology compared with the material made from cellulose ?
0,How much do tuberculosis combatting drugs cost ?
2,President Bush compared Saddam Hussein to whom ?
2,What 's the name of Pittsburgh 's baseball team ?
4,What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?
2,"What TV comedian worked with White Fang , Black Tooth and Pookie the Lion ?"
2,Who created the character James Bond ?
4,What type of exercise burns the most calories ?
3,What is `` the only cigarette made with no leftovers '' ?
1,Where did the Japanese Imperial Forces surrender to end WWII ?
5,What is Mikhail Gorbachev 's middle initial ?
0,How many rows of whiskers does a cat have ?
2,What British general surrendered to the colonial army at Saratoga ?
3,"How can people from Ireland come to the U.S. , work , and then return to Ireland ?"
4,"What product 's ads claim that it `` eliminates odors , kills household germs , mold , and mildew '' ?"
0,What is the world population as of today ?
3,What is the history of Buffalo chicken wings ?
3,What is humidity ?
4,"What kind of creatures are black , yellow , and brown bullheads ?"
1,What city would you be in if you were feeding the pigeons in the Piazza San Marco ?
2,What artist 's studio was the Bateau-Lavoir in Montmartre ?
1,What is the name of the planet that the Ewoks live on ?
0,How many words are there in the Spanish language ?
1,Where is there information on the novel `` El Cid '' ?
4,What is the chemical formula for napalm ?
3,What is yohimbine ?
3,What is `` Chicago Hope '' ?
0,How many members of a family could be drafted in the U.S. military during World War II ?
2,"Who wrote the song , `` Silent Night '' ?"
2,What company is the largest Japanese ship builder ?
5,What does the `` blue ribbon '' stand for ?
0,What is the average date when most malls begin putting up Christmas holiday decorations ?
0,How many characters are in the Chinese alphabet ?
1,Where is Burma ?
2,Who wrote The Collector ?
2,Which major diamond producer is based in South Africa ?
2,Who was Samuel Johnsons 's friend and biographer ?
2,What kind of women gave Sigmund Freud erotic dreams ?
4,What are the Cleveland Indians also called ?
4,What commodity 's shortage was the largest single factor in keeping North American cars off the roads during World War II ?
0,How many hummingbird eggs could fit in one ostrich egg ?
2,"Who wrote the bestselling Missionary Travels and Researches in South Africa , published in 1857 ?"
2,Who played the father on `` Charles in Charge '' ?
0,What is the gestation period for human pregnancies ?
1,Where did the name Daniel originate ?
4,What are common methods used to regulate monopolies ?
3,What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?
0,How long does the average domesticated ferret live ?
4,Name the Islamic counterpart to the Red Cross .
4,What are the historical trials following World War II called ?
1,What states do not have state income tax ?
1,What city has the two steepest streets in the U.S. ?
3,What is Margaret Thatcher known for ?
1,Name the country of giants twelve times the size of man in `` Gulliver 's Travels . ''
0,What 's men 's par on a 455-yard golf hole ?
4,What four elements make up 90 percent of the human body ?
0,How many countries are there ?
1,Where does most of the marijuana entering the United States come from ?
4,Stuart Hamblen is considered to be the first singing cowboy of which medium ?
2,What is Steve Rogers 's profession when he 's not Captain America ?
4,What is the most common cancer ?
2,Who are the top 10 richest people in the world ?
3,How do I contact Answers.com direct ?
3,What causes a person to have constantly sweaty hands and feet ?
3,What happened to Answers.com ?
3,What is the spectrum of a sine wave ?
2,What ethnic group introduced the idea of potlatch ?
3,What is a person 's socioeconomic position ?
3,What do you say to a friend who ignores you for other friends ?
0,How many yards are in 1 mile ?
2,What actor was the first man to appear on the cover of McCall 's ?
5,"What does R.E.M. stand for , as in the rock group R.E.M. ?"
2,What Cruise Line does Kathie Lee Gifford advertise for ?
3,What does the name Jenna mean ?
3,Why do girls have to wear training bras ?
0,When was the first successful heart transplant for a human ?
3,How did Edith Bunker die ?
1,"What country boasts Cawdor Castle , Glamis Castle , and Blair Castle ?"
3,Define Spumante .
5,What does pH stand for ?
1,What country is Mount Everest in ?
1,Which country is the largest country in Latin America ?
2,Name the Four Horsemen of the Apocalypse .
3,What are geckos ?
4,What is the name of a book written by Aaron Hass ?
3,What is cosmology ?
0,How many watts make a kilowatt ?
4,What TV series features the adventures of a married couple named Jonathan and Jennifer ?
2,What female faith healer wrote the inspirational book I Believe in Miracles ?
2,Who was Jinnah ?
4,What did Esquire name Ash Hole of the Year for 1980 ?
1,Where did King Francis I hang the `` Mona Lisa '' when he owned it ?
4,What 's been the ruin of many a poor boy in New Orleans ?
3,What is habeas corpus ?
3,How do you use an intranet ?
2,What famous husband-and-wife team did radio ads for Blue Nun wine ?
0,How many times has Harold Stassen announced a drive for the White House ?
0,What are bottle caps with presidents ' pictures inside worth ?
1,Where can I find the history of the Hungarian language ?
3,"Why do USA fax machines not work in UK , NNP ?"
4,What cigarette is `` a whole new world '' ?
2,Who tramped through Florida looking for the Fountain of Youth ?
0,"In 1990 , what day of the week did Christmas fall on ?"
